,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
10401,10402,@@25189751,vulnerable,ie,Mickelson 's striking of a moving ball looked so deliberate it 's causing a lot of head scratching here.He 's usually a stickler for the rules but might be vulnerable to a ' conduct unbecoming a professional ' ruling.Which would be reputation shredder.And is 2 strokes enough penalty ?,0,0,"[0, 0, 0, 0, 0, 0, 0]",285,0,0,0,0,0,0,0
7478,7479,@@1943358,poor-families,gh,"Many black students say they come from poor families , and the fee increases would rob them of the opportunity to continue studying .",0,1,"[0, 0, 0, 0, 0, 0, 0]",133,0,0,0,0,0,0,0
5548,5549,@@17346372,women,in,"But other powerful armed groups , many involved in drugs trafficking , illegal mining of gold and silver , and extortion rackets , continue to uproot people , including women and children , with dozens of families fleeing together in fear of their lives .",0,0,"[0, 0, 0, 0, 0, 0, 0]",255,0,0,0,0,0,0,0
4572,4573,@@1955892,poor-families,tz,"Industrial effluents often flow into dumpsites . Barefoot scavengers or those wearing sandals risk treading on corrosive matter . Garbage coming from homes , which is friendlier to scavengers , shunts in leftovers of food . But it may also contain repulsive matter such as animal dung or even human faeces . It is remiss not to mention here that not all scavenging children come from poor families .",0,1,"[0, 0, 0, 0, 0, 0, 0]",399,0,0,0,0,0,0,0
7894,7895,@@18755996,women,za,"Today police have one hand tied behind their back when trying to combat violence against women because the officers themselves are stretched too thin . We need swift , quality investigations , that secure high conviction rates , and we need a plan from Minister Mbalula to ensure this .",0,0,"[0, 0, 0, 0, 0, 0, 0]",286,0,0,0,0,0,0,0
4691,4692,@@25753004,disabled,nz,""""""" Disability was a wonderful area to work in because I found that most people with disabilities do n't carry any baggage . """" I always encouraged my staff to put themselves up as subjects of mirth when working with the disabled . """" That set the scene for the disabled people . It encouraged them to have a laugh at my staff , and then laugh at themselves . """" I have always found that laughter is the best medicine . """"""",0,1,"[0, 0, 0, 0, 0, 0, 0]",423,0,0,0,0,0,0,0
6355,6356,@@16637372,poor-families,pk,"According to documents , the project will enable the expansion of the cash transfer programme ( paid to the female head of targeted poor families ) by registering an additional 2.4 million eligible families and financing the first few quarters of their cash transfers . In addition , it will support the strengthening and phased expansion of the pilot health insurance and skills development programmes to increase income and good health for targeted families .",0,0,"[0, 0, 0, 0, 0, 0, 0]",461,0,0,0,0,0,0,0
4547,4548,@@9110657,immigrant,au,"Trump has called for a 45 per cent tariff on Chinese goods , the building of a wall across the southern border and deporting of 10 to 11 million immigrants living in the country illegally - policies that many experts agree would be difficult to implement and disastrous for the American economy .",0,0,"[0, 0, 0, 0, 0, 0, 0]",296,0,0,0,0,0,0,0
2488,2489,@@23477618,disabled,ke,To the rescue : Nairobi sex workers who service the disabled,0,1,"[0, 0, 0, 0, 0, 0, 0]",60,0,0,0,0,0,0,0
4850,4851,@@3149635,women,ca,""""""" In Canada , if you put 10 women into a room , the variety of child-care options that they are looking at , that they decide on , that they actually follow through on are so , so different , """" said Bergen .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",211,0,0,0,0,0,0,0
9917,9918,@@13936858,vulnerable,my,"Donald Trump 's post-convention plummet in the polls has taken vulnerable Republican Senate candidates along for the ride , throwing the door open to the prospect of a Democratic majority under the leadership of Sen. Chuck Schumer of New York .",0,0,"[0, 0, 0, 0, 0, 0, 0]",244,0,0,0,0,0,0,0
7619,7620,@@20252797,women,in,"""One of the women who was sexually assaulted by jailed Dera Sacha Sauda chief Gurmeet Ram Rahim has broken her silence . """" I got justice today , """" the woman , whose statement led to conviction of Ram Rahim , told a newspaper .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",229,0,0,0,0,0,0,0
3830,3831,@@21967921,disabled,my,""""""" In the past , Malaysia could afford for disabled people not to reach their full potential because there was abundant labour , """" Amjad says .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",146,0,0,0,0,0,0,0
9786,9787,@@16803932,hopeless,jm,"The traditional logic seemed unassailable : where there are low levels of development and high levels of poverty and hopelessness , people are more likely to act outside the law and commit criminal and violent acts . And yet , despite the unprecedented levels of economic growth and poverty reduction in Latin America and the Caribbean over the last decade the region still experiences high levels of crime and violence .",0,1,"[0, 0, 0, 0, 0, 0, 0]",421,0,0,0,0,0,0,0
7531,7532,@@16485177,disabled,ke,"The new ferries will have a sitting capacity of 1,500 each , and a designated sitting place for the physically disabled , elderly and pregnant women .",0,0,"[0, 0, 0, 0, 0, 0, 0]",150,0,0,0,0,0,0,0
9647,9648,@@14816107,disabled,nz,"Maybe part of Smith 's ' punishment ' should be a directive to work with disabled people , to get a look into their lives and what obstacles they face at places like airports .",0,0,"[0, 0, 0, 0, 0, 0, 0]",176,0,0,0,0,0,0,0
292,293,@@23763452,homeless,sg,"""The following is a brief history of the Rajneeshee movement and its controversies , as depicted in Netflix 's """" Wild Wild Country """" through six hour-long episodes of archival footage and interviews : <h> In 1970 , Bhagwan Shree Rajneesh , also known as Osho , founded a spiritual movement and commune in Mumbai , India . His teachings -- which featured """" an odd mix of capitalism , meditation , ethnic and dirty jokes , and open sexuality """" -- earned him an international following and reputation as a """" sex guru . """" <h> In the early 1980s , Rajneesh faced increasing pressure from Indian authorities over his group 's sexual rituals and controversial practices . In 1981 , he fled the country and gathered around two thousand of his followers to establish a utopian city on a 64,000-acre plot of land in Wasco County , Oregon . <h> As Rajneesh 's red-robed followers , called """" Rajneeshees """" or """" sannyasins , """" started to build their utopian commune , locals from Antelope began to raise legal barriers to confront the group 's expansion . <h> In the face of legal challenges , Rajneesh 's right-hand woman , Ma Anand Sheela , led an attempt in 1984 to take over the county 's municipal legislature by busing in thousands of homeless people to vote Rajneeshee members into state government positions . <h> Sheela also orchestrated the largest bioterrorism attack in US history when the group contaminated 10 local salad bars with salmonella in an attempt to depress voter turnout among Oregonians .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",1512,0,0,0,0,0,0,0
860,861,@@17010915,immigrant,bd,"Fowler 's tale prompted a backlash , including a revival of the #DeleteUber movement , which stemmed from accusations that the San Francisco ride service aimed to profit from a protest last month at New York 's John F. Kennedy Airport following President Donald Trump 's executive order banning refugees and immigrants from certain countries .",0,0,"[0, 0, 0, 0, 0, 0, 0]",343,0,0,0,0,0,0,0
8703,8704,@@14509397,women,sg,"""She said Ms Sriyatun has a """" cauliflower ear ' ' , a permanent disability , due to the slapping of the left ear by both women .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",130,0,0,0,0,0,0,0
1250,1251,@@40006654,disabled,sg,"Hundreds of differently abled people across India have successfully overcome physical and mental challenges , changing the world 's perception of them . As per Census 2011 , about 2.68 crore people in India - 2.21 percent of the total population - are disabled . At an all-India level , 36 percent of total disabled persons are employed .",0,0,"[0, 0, 0, 0, 0, 0, 0]",338,0,0,0,0,0,0,0
2960,2961,@@23952072,in-need,ca,"A massive fire broke out on Saturday and engulfed storage facilities belonging to the World Food Program in the Yemeni Red Sea port city of Hodeida , damaging humanitarian aid inside , Yemen 's official news agency said . <h> Civil war has pushed country to the brink of famine , with 22.2 million people in need of assistance",0,0,"[0, 0, 0, 0, 0, 0, 0]",326,0,0,0,0,0,0,0
524,525,@@1050605,women,ph,"But Sona III does not portray equity and equality of achievements between men and women , male and female . The women 's achievements are not acknowledged , marginalized and silenced . Why so ?",0,0,"[0, 0, 0, 0, 0, 0, 0]",193,0,0,0,0,0,0,0
4408,4409,@@14896350,poor-families,au,"The great poverty engines of our time are environmental degradation , war and inequality . War sucks up funds that could be spent on schools , mental health programs and support for poor families and their children . The degradation of the environment will deprive millions of water , food and a world to live in . Inequality allows the wealthy to profit from the despoiling of the world , to endorse wars and to avoid meeting the eyes of the poor .",0,1,"[0, 0, 0, 0, 0, 0, 0]",449,0,0,0,0,0,0,0
4705,4706,@@15547042,disabled,pk,""""""" Pakistan is signatory to the convention of the rights of disabled and so must cater to all requirements of the convention . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",131,0,0,0,0,0,0,0
9253,9254,@@15244716,immigrant,ie,My colleague and friend is the multi-lingual daughter of Haitian immigrants .,0,0,"[0, 0, 0, 0, 0, 0, 0]",77,0,0,0,0,0,0,0
213,214,@@14829463,in-need,gh,Ghana coach Avram Grant has declared he 's in need of strikers to fill the ranks of his attacking army and hopes his prodigious scoring form is drawing the attention of the Israeli gaffer .,0,0,"[0, 0, 0, 0, 0, 0, 0]",189,0,0,0,0,0,0,0
806,807,@@16720491,vulnerable,gb,"Or social security appeals , which is an area crying out for law students and graduates to help . Often vulnerable and up against a shockingly antagonistic system , most appellants go unrepresented . If you look at Belfast alone , with new welfare changes about to be introduced , a scheme which provided representation for 1,000 people a year has recently lost all of its funding -- that means despite an impending increase in appeals , there will be even less people available to represent them .",0,0,"[0, 0, 0, 0, 0, 0, 0]",498,0,0,0,0,0,0,0
2233,2234,@@4640559,homeless,my,The existence of many poor and homeless people staying on the streets of KL is an indictment of the inefficiency of the Najib Administration .,0,0,"[0, 0, 0, 0, 0, 0, 0]",142,0,0,0,0,0,0,0
7295,7296,@@21430158,immigrant,pk,"Officials said the attacker is an immigrant from Uzbekistan who came to the U.S. legally in 2010 . They have n't said whether he came in through the Diversity Immigrant Visa Program , which covers immigrants from countries with low rates of immigration to the US.",0,0,"[0, 0, 0, 0, 0, 0, 0]",263,0,0,0,0,0,0,0
2318,2319,@@4694927,hopeless,pk,"Worse than this feeling of dread was a feeling of hopelessness , that nothing could be done as Pakistan 's condition was beyond cure . Politicians who mattered had turned into appeasers , outdoing Chamberlain , finding excuses for the Pakistani Taliban ... and after every terrorist outrage offering smooth phrases and extending more olive branches , to the point where the olive forests stood denuded .",0,0,"[0, 0, 0, 0, 0, 0, 0]",403,0,0,0,0,0,0,0
6883,6884,@@17341223,hopeless,my,"""Dorothy Day reminds us that """" no-one has a right to sit down and feel hopeless . There is too much work to do . """" At the end of this extraordinary year , much of that work might be to rediscover the power of the search for truth . Could 2017 be the year of post post-truth ? --America Magazine""",0,0,"[0, 0, 0, 0, 0, 0, 0]",297,0,0,0,0,0,0,0
8807,8808,@@7555368,disabled,ie,"3. #PROTECTION : The HSE has not yet disclosed to Tusla the names of staff involved in decisions to leave an intellectually disabled woman in a foster home in the South East , the Irish Examiner reports .",0,0,"[0, 0, 0, 0, 0, 0, 0]",204,0,0,0,0,0,0,0
2591,2592,@@21684716,women,gh,"A total of 43 aspiring elite referees - men and women from 27 Member Associations - have been inducted into the inaugural class of 2017 . Participants will undertake a robust four-year curriculum , comprising technical , fitness and psychological aspects .",0,0,"[0, 0, 0, 0, 0, 0, 0]",256,0,0,0,0,0,0,0
