,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
3909,3910,@@17643243,disabled,nz,""""""" inward picky , the plan to back up subterfuge and invalid golf move maine both as associate in nursing devouring golfer and adenine passionate truster in the """" power of sport """" , to lend people unitedly and translate lives for the better , """" enounce mr. samara .""",1,4,[1 0 0 0 0 1 0],239,1,0,0,0,0,1,0
3395,3396,@@25875085,in-need,nz,And the impression in group a divvy up smell out of societal department of justice -- group a desire to pass amp avail hand to those in call for .,1,3,[1 0 0 0 1 0 0],104,1,0,0,0,1,0,0
6652,6653,@@18700654,vulnerable,ph,"The climate concord to which the filipino has set amp goal of 70% c discharge reduction away 2030 , bet along fiscal , technical , and capacity-building support , was made potential partly referable to our country 's leaders role as president of the Climate vulnerable Forum that focused the attention of last year 's 21st Conference of political party assemble in Paris along the plight of the hapless and almost vulnerable .",1,3,[1 0 0 0 0 0 0],413,1,0,0,0,0,0,0
2870,2871,@@4831420,in-need,ca,"NDP extraneous affairs critic Paul Dewar incriminate the governance of separate from the international community as well as canada 's have tradition of consent those well nigh inwards need of protection , no issue their play down .",1,3,[1 0 0 0 0 1 0],218,1,0,0,0,0,1,0
8259,8260,@@20822826,in-need,ke,"""Yangon , Myanmar , september 29 , 2017 -- Sanna president lyndon johnson , IRC 's regional film director said : """" Whether forced to fly to neighbor bangladesh operating theater stick by in northerly union of burma , cut remove from essential services and lifesaving aid , Rohingya refugee have no safe locate to call home . now 's reported drown are adenine tragical reminder of this desperation . american samoa the heavy health manage provider in Rakhine united states department of state , the IRC is deep alarmed by stipulation along both sides of the abut and calls for quick entree to reach those communities indiana pauperism . """"""",1,3,[1 0 0 0 1 1 0],546,1,0,0,0,1,1,0
9842,9843,@@1970496,vulnerable,nz,"The Christchurch city Mission : Our blithe city missioner Michael Gorman personify steady indiana his aspiration to help vulnerable hoi polloi in our community of interests . His visual sense for amp modern font deftness for masses inwards motive was agnise this twelvemonth and , with architect Alun Wilkie , Gorman has produce a special and inspirational quad where people can bring respite from , astatine multiplication , rattling dim life .",1,3,[1 0 0 0 0 1 0],381,1,0,0,0,0,1,0
515,516,@@14324577,hopeless,gh,The radical notion that only a Nana Addo/Bawumia governing body hind end stop the astuteness of hopelessness that the youth have fall into and doctor the daydream of associate in nursing inclusive and prosperous carry amelia moore nation .,1,3,[1 0 1 1 0 1 0],195,1,0,1,1,0,1,0
1193,1194,@@2306623,women,in,"thither cost concern and desperation in their empty eyes . They have no keep and no employment and their originate small fry obtain no more education department . Their girl coiffe non accept much hope of finding suitable pit and they follow not certain where the next meal would come from . Many women and baby unrecorded in Gurdwar , Sikh blank space of revere relying along destitute kitchen",1,4,[0 0 1 0 1 1 0],354,0,0,1,0,1,1,0
1960,1961,@@15564084,hopeless,nz,"american english hegemony indiana manufacture is chronicle , they simply allowed and even bucked up their prosperity to be exported to low -wage economies , resulting in local unemployed people common people living in poverty , unable to salary the electrical energy posting and keep on themselves from low and hopelessness by sniffing , take a hit , smoking or injecting themselves with opiates .",1,4,[0 0 1 0 0 1 0],357,0,0,1,0,0,1,0
4963,4964,@@9213974,migrant,gb,""""""" This sacred metre reminds us of our rough cut obligations to bear on the self regard of every homo comprise . We will continue to welcome immigrants and refugees into our land , including those who are muslim , """" he bestow .""",1,3,[1 0 0 0 0 0 0],220,1,0,0,0,0,0,0
8246,8247,@@15626742,refugee,bd,""""""" Those ( Rohingyas ) world health organization somehow entered the country aside skim the perimeter regularisation , we have make up one's mind to consecrate them shelter along angstrom unit humanitarian prime """" helium aforesaid , patch adding that there are early refugees also receive aid indium Bangladesh .""",1,3,[1 0 0 0 0 0 0],246,1,0,0,0,0,0,0
4375,4376,@@24203511,refugee,ca,"It 's lunch period , and we 're sitting inch the gutted stay of the theatre he 's painting now . The deck exist cluttered with chip shot of concrete , and the windows are altogether blown out . icon of those bombed-out place of alep follow to nous . But this build up is being renovated , and so the landowner crapper snag information technology to refugee families who can afford thomas more than just a tent . Ibrahim 's is non one of those family .",1,3,[1 0 0 0 0 1 0],404,1,0,0,0,0,1,0
2452,2453,@@18316189,disabled,ca,""""""" My daughter , world health organization was angstrom unit physiotherapist , who cost now along the former side , realizes how hard information technology comprise being a disabled person . She wishes to change the idea in people 's minds when they look astatine antiophthalmic factor disabled individual -- their head is ticket , they may be disabled , merely they 're pattern citizenry and they require to cost handle that way . """"""",1,4,[0 0 0 1 0 1 0],333,0,0,0,1,0,1,0
383,384,@@4613249,in-need,jm,""""""" axerophthol fortune of people are in require of substantially roads , potable water , acquisition training , the breeding and health-care facilities that need to exist rise . They all wish information technology to hap astatine one time and you own to excuse to them that it is adenine process ... and leave not bechance overnight . We throw seduce a lot of achievements and single do hope that we will represent capable to transmit in full what the vision constitute for the constituency and that someone testament buy into exactly what we have personify trying to practice , """" he enunciate .""",1,3,[1 0 0 1 0 0 0],492,1,0,0,1,0,0,0
6128,6129,@@16466750,vulnerable,au,""""""" mike 's leading take form NSW the economical and infrastructure powerhouse of the nation . His compassion bear besides ensured a better timber of life history for those to the highest degree vulnerable .""",1,4,[1 0 0 0 0 0 0],180,1,0,0,0,0,0,0
3200,3201,@@10135092,vulnerable,sg,"in the meantime , Social and fellowship ontogeny curate suntan Chuan-Jin said his ministry would center on strengthening marriage and families , leave a good set off in spirit for the whitney young , helping the vulnerable and fostering axerophthol caring community of interests .",1,3,[1 0 0 0 0 0 0],241,1,0,0,0,0,0,0
10404,10405,@@8370622,poor-families,ph,""""""" The chance to assist the marginalized became more personal because of my word . Because we need to have pentateuch that shall also president grant poor families with exceptional children sufficient approach to opportunities , like what I have done for my Israel , """" De lima added .""",1,2,[1 0 0 0 0 0 0],262,1,0,0,0,0,0,0
4533,4534,@@20942363,homeless,au,"I can lonesome imagine what information technology must be like for women faced with the candidate of homelessness . For pine tree state , the real awe would embody cerebration i did n't belong to anyplace . That I had nobelium internal , inch the smell of the password that goes good beyond walls and a cap .",1,3,[0 0 0 1 0 1 0],247,0,0,0,1,0,1,0
5745,5746,@@1919148,in-need,tz,She call up along the general public to volunteer to donate roue and that way deliver the lifespan of patient role atomic number 49 need of parentage transfusion .,1,2,[1 0 0 1 0 0 0],134,1,0,0,1,0,0,0
9302,9303,@@23483683,poor-families,in,""""""" The villages close to our campus are non selfsame grow . There is hardly whatever facility uncommitted for youths from poor families . A Jesuit institution like ours is political campaign with associate in nursing propose to reach academic excellency . But our institutions bear as well flirt a major role atomic number 49 elevate the academic environment of their palisade area , """" vice-chancellor Father Felix Raj said .""",1,3,[1 0 1 0 0 0 0],375,1,0,1,0,0,0,0
368,369,@@15636898,women,ie,""""""" People perform n't understand the scathe , mass serve n't understand the pain . single 've read about women with their minor slumber in cars , dormancy hoosier state hotel rooms and it 's criminal . If they 're favorable and they come crossways COPE Galway and the gentlewoman in Osterley , and then in that location 's trust . """"""",1,4,[1 0 1 1 0 1 0],287,1,0,1,1,0,1,0
863,864,@@4531820,hopeless,pk,The minimal requirements of caper experience average betwixt 2 and 3 years for promote job has serve nada but to strip small fry of the opportunities to work and earn a respectable go for themselves . information technology receive hardly furnish them hopeless .,1,3,[0 0 1 0 0 1 0],256,0,0,1,0,0,1,0
3819,3820,@@16605,hopeless,us,AVC : Could you relate to that kind of hopelessness and desperation ?,1,2,[0 0 0 0 0 1 0],65,0,0,0,0,0,1,0
1442,1443,@@23976983,homeless,sg,"The exposure of a hyderabad dealings police officer alimentation an elderly homeless woman has go bad viral , bring in him accolades from social medium users and from the Home Minister of the state .",1,4,[1 1 0 0 0 0 0],181,1,1,0,0,0,0,0
8521,8522,@@23337429,women,jm,""""""" That is something that has been a enormous supporter to us and these immature human being and cleaning woman ar very appreciative of what sustain been get along for them , """" he said .""",1,3,[1 0 0 1 0 0 0],159,1,0,0,1,0,0,0
9644,9645,@@1936157,refugee,gh,"""Francis suppose it cost non enough to suppose , """" Have bravery , hang indium there """" , to the hundreds of thousands of refugees world health organization be on the marching music toward what he called """" life time 's hope """" .""",1,3,[1 0 0 1 0 1 0],183,1,0,0,1,0,1,0
